X,Y,Nx,Ny,Nz
24,28,127,127,255
25,28,127,127,255
26,28,127,127,255
27,28,127,127,255
28,28,127,127,255
29,28,127,127,255
30,28,127,127,255
31,28,127,127,255
32,28,127,127,255
33,28,127,127,255
34,28,127,127,255
35,28,127,127,255
36,28,127,127,255
37,28,127,127,255
38,28,127,127,255
39,28,127,127,255
40,28,127,127,255
41,28,127,127,255
42,28,127,127,255
43,28,127,127,255
44,28,127,127,255
45,28,127,127,255
46,28,127,127,255
47,28,127,127,255
48,28,127,127,255
49,28,127,127,255
50,28,127,127,255
51,28,127,127,255
52,28,127,127,255
53,28,127,127,255
54,28,127,127,255
55,28,127,127,255
56,28,127,127,255
57,28,127,127,255
58,28,127,127,255
59,28,127,127,255
60,28,127,127,255
61,28,127,127,255
62,28,127,127,255
63,28,127,127,255
64,28,127,127,255
65,28,127,127,255
66,28,127,127,255
67,28,127,127,255
68,28,127,127,255
69,28,127,127,255
70,28,127,127,255
71,28,127,127,255
72,28,127,127,255
73,28,127,127,255
74,28,127,127,255
75,28,127,127,255
76,28,127,127,255
77,28,127,127,255
78,28,127,127,255
79,28,127,127,255
80,28,127,127,255
81,28,127,127,255
82,28,127,127,255
83,28,127,127,255
84,28,127,127,255
85,28,127,127,255
86,28,127,127,255
87,28,127,127,255
88,28,127,127,255
89,28,127,127,255
90,28,127,127,255
91,28,127,127,255
92,28,127,127,255
93,28,127,127,255
94,28,127,127,255
95,28,127,127,255
96,28,127,127,255
97,28,127,127,255
98,28,127,127,255
99,28,127,127,255
100,28,127,127,255
101,28,127,127,255
102,28,127,127,255
103,28,127,127,255
104,28,127,127,255
105,28,127,127,255
106,28,127,127,255
107,28,127,127,255
108,28,127,127,255
109,28,127,127,255
110,28,127,127,255
111,28,127,127,255
112,28,127,127,255
113,28,127,127,255
114,28,127,127,255
115,28,127,127,255
116,28,127,127,255
117,28,127,127,255
118,28,127,127,255
119,28,127,127,255
0,29,127,127,255
1,29,127,127,255
2,29,127,127,255
3,29,127,127,255
4,29,127,127,255
5,29,127,127,255
6,29,127,127,255
7,29,127,127,255
8,29,127,127,255
9,29,127,127,255
10,29,127,127,255
11,29,127,127,255
12,29,127,127,255
13,29,127,127,255
14,29,127,127,255
15,29,127,127,255
16,29,127,127,255
17,29,127,127,255
18,29,127,127,255
19,29,127,127,255
20,29,127,127,255
21,29,127,127,255
22,29,127,127,255
23,29,127,127,255
24,29,127,127,255
25,29,127,127,255
26,29,127,127,255
27,29,127,127,255
28,29,127,127,255
29,29,127,127,255
30,29,127,127,255
31,29,127,127,255
32,29,127,127,255
33,29,127,127,255
34,29,127,127,255
35,29,127,127,255
36,29,127,127,255
37,29,127,127,255
38,29,127,127,255
39,29,127,127,255
40,29,127,127,255
41,29,127,127,255
42,29,127,127,255
43,29,127,127,255
44,29,127,127,255
45,29,127,127,255
46,29,127,127,255
47,29,127,127,255
48,29,127,127,255
49,29,127,127,255
50,29,127,127,255
51,29,127,127,255
52,29,127,127,255
53,29,127,127,255
54,29,127,127,255
55,29,127,127,255
56,29,127,127,255
57,29,127,127,255
58,29,127,127,255
59,29,127,127,255
60,29,127,127,255
61,29,127,127,255
62,29,127,127,255
63,29,127,127,255
64,29,127,127,255
65,29,127,127,255
66,29,127,127,255
67,29,127,127,255
68,29,127,127,255
69,29,127,127,255
70,29,127,127,255
71,29,127,127,255
72,29,127,127,255
73,29,127,127,255
74,29,127,127,255
75,29,127,127,255
76,29,127,127,255
77,29,127,127,255
78,29,127,127,255
79,29,127,127,255
80,29,127,127,255
81,29,127,127,255
82,29,127,127,255
83,29,127,127,255
84,29,127,127,255
85,29,127,127,255
86,29,127,127,255
87,29,127,127,255
88,29,127,127,255
89,29,127,127,255
90,29,127,127,255
91,29,127,127,255
92,29,127,127,255
93,29,127,127,255
94,29,127,127,255
95,29,127,127,255
96,29,127,127,255
97,29,127,127,255
98,29,127,127,255
99,29,127,127,255
100,29,127,127,255
101,29,127,127,255
102,29,127,127,255
103,29,127,127,255
104,29,127,127,255
105,29,127,127,255
106,29,127,127,255
107,29,127,127,255
108,29,127,127,255
109,29,127,127,255
110,29,127,127,255
111,29,127,127,255
112,29,127,127,255
113,29,127,127,255
114,29,127,127,255
115,29,127,127,255
116,29,127,127,255
117,29,127,127,255
118,29,127,127,255
119,29,127,127,255
0,30,127,127,255
1,30,127,127,255
2,30,127,127,255
3,30,127,127,255
4,30,127,127,255
5,30,127,127,255
6,30,127,127,255
7,30,127,127,255
8,30,127,127,255
9,30,127,127,255
10,30,127,127,255
11,30,127,127,255
12,30,127,127,255
13,30,127,127,255
14,30,127,127,255
15,30,127,127,255
16,30,127,127,255
17,30,127,127,255
18,30,127,127,255
19,30,127,127,255
20,30,127,127,255
21,30,127,127,255
22,30,127,127,255
23,30,127,127,255
24,30,127,127,255
25,30,127,127,255
26,30,127,127,255
27,30,127,127,255
28,30,127,127,255
29,30,127,127,255
30,30,127,127,255
31,30,127,127,255
32,30,127,127,255
33,30,127,127,255
34,30,127,127,255
35,30,127,127,255
36,30,127,127,255
37,30,127,127,255
38,30,127,127,255
39,30,127,127,255
40,30,127,127,255
41,30,127,127,255
42,30,127,127,255
43,30,127,127,255
44,30,127,127,255
45,30,127,127,255
46,30,127,127,255
47,30,127,127,255
48,30,127,127,255
49,30,127,127,255
50,30,127,127,255
51,30,127,127,255
52,30,127,127,255
53,30,127,127,255
54,30,127,127,255
55,30,127,127,255
56,30,127,127,255
57,30,127,127,255
58,30,127,127,255
59,30,127,127,255
60,30,127,127,255
61,30,127,127,255
62,30,127,127,255
63,30,127,127,255
64,30,127,127,255
65,30,127,127,255
66,30,127,127,255
67,30,127,127,255
68,30,127,127,255
69,30,127,127,255
70,30,127,127,255
71,30,127,127,255
72,30,127,127,255
73,30,127,127,255
74,30,127,127,255
75,30,127,127,255
76,30,127,127,255
77,30,127,127,255
78,30,127,127,255
79,30,127,127,255
80,30,127,127,255
81,30,127,127,255
82,30,127,127,255
83,30,127,127,255
84,30,127,127,255
85,30,127,127,255
86,30,127,127,255
87,30,127,127,255
88,30,127,127,255
89,30,127,127,255
90,30,127,127,255
91,30,127,127,255
92,30,127,127,255
93,30,127,127,255
94,30,127,127,255
95,30,127,127,255
96,30,127,127,255
97,30,127,127,255
98,30,127,127,255
99,30,127,127,255
100,30,127,127,255
101,30,127,127,255
102,30,127,127,255
103,30,127,127,255
104,30,127,127,255
105,30,127,127,255
106,30,127,127,255
107,30,127,127,255
108,30,127,127,255
109,30,127,127,255
110,30,127,127,255
111,30,127,127,255
112,30,127,127,255
113,30,127,127,255
114,30,127,127,255
115,30,127,127,255
116,30,127,127,255
117,30,127,127,255
118,30,127,127,255
119,30,127,127,255
0,31,127,127,255
1,31,127,127,255
2,31,127,127,255
3,31,127,127,255
4,31,127,127,255
5,31,127,127,255
6,31,127,127,255
7,31,127,127,255
8,31,127,127,255
9,31,127,127,255
10,31,127,127,255
11,31,127,127,255
12,31,127,127,255
13,31,127,127,255
14,31,127,127,255
15,31,127,127,255
16,31,127,127,255
17,31,127,127,255
18,31,127,127,255
19,31,127,127,255
20,31,127,127,255
21,31,127,127,255
22,31,127,127,255
23,31,127,127,255
24,31,127,127,255
25,31,127,127,255
26,31,127,127,255
27,31,127,127,255
28,31,127,127,255
29,31,127,127,255
30,31,127,127,255
31,31,127,127,255
32,31,127,127,255
33,31,127,127,255
34,31,127,127,255
35,31,127,127,255
36,31,127,127,255
37,31,127,127,255
38,31,127,127,255
39,31,127,127,255
40,31,127,127,255
41,31,127,127,255
42,31,127,127,255
43,31,127,127,255
44,31,127,127,255
45,31,127,127,255
46,31,127,127,255
47,31,127,127,255
48,31,127,127,255
49,31,127,127,255
50,31,127,127,255
51,31,127,127,255
52,31,127,127,255
53,31,127,127,255
54,31,127,127,255
55,31,127,127,255
56,31,127,127,255
57,31,127,127,255
58,31,127,127,255
59,31,127,127,255
60,31,127,127,255
61,31,127,127,255
62,31,127,127,255
63,31,127,127,255
64,31,127,127,255
65,31,127,127,255
66,31,127,127,255
67,31,127,127,255
68,31,127,127,255
69,31,127,127,255
70,31,127,127,255
71,31,127,127,255
72,31,127,127,255
73,31,127,127,255
74,31,127,127,255
75,31,127,127,255
76,31,127,127,255
77,31,127,127,255
78,31,127,127,255
79,31,127,127,255
80,31,127,127,255
81,31,127,127,255
82,31,127,127,255
83,31,127,127,255
84,31,127,127,255
85,31,127,127,255
86,31,127,127,255
87,31,127,127,255
88,31,127,127,255
89,31,127,127,255
90,31,127,127,255
91,31,127,127,255
92,31,127,127,255
93,31,127,127,255
94,31,127,127,255
95,31,127,127,255
96,31,127,127,255
97,31,127,127,255
98,31,127,127,255
99,31,127,127,255
100,31,127,127,255
101,31,127,127,255
102,31,127,127,255
103,31,127,127,255
104,31,127,127,255
105,31,127,127,255
106,31,127,127,255
107,31,127,127,255
108,31,127,127,255
109,31,127,127,255
110,31,127,127,255
111,31,127,127,255
112,31,127,127,255
113,31,127,127,255
114,31,127,127,255
115,31,127,127,255
116,31,127,127,255
117,31,127,127,255
118,31,127,127,255
119,31,127,127,255
0,32,127,127,255
1,32,127,127,255
2,32,127,127,255
3,32,127,127,255
4,32,127,127,255
5,32,127,127,255
6,32,127,127,255
7,32,127,127,255
8,32,127,127,255
9,32,127,127,255
10,32,127,127,255
11,32,127,127,255
12,32,127,127,255
13,32,127,127,255
14,32,127,127,255
15,32,127,127,255
16,32,127,127,255
17,32,127,127,255
18,32,127,127,255
19,32,127,127,255
20,32,127,127,255
21,32,127,127,255
22,32,127,127,255
23,32,127,127,255
24,32,127,127,255
25,32,127,127,255
26,32,127,127,255
27,32,127,127,255
28,32,127,127,255
29,32,127,127,255
30,32,127,127,255
31,32,127,127,255
32,32,127,127,255
33,32,127,127,255
34,32,127,127,255
35,32,127,127,255
36,32,127,127,255
37,32,127,127,255
38,32,127,127,255
39,32,127,127,255
40,32,127,127,255
41,32,127,127,255
42,32,127,127,255
43,32,127,127,255
44,32,127,127,255
45,32,127,127,255
46,32,127,127,255
47,32,127,127,255
48,32,127,127,255
49,32,127,127,255
50,32,127,127,255
51,32,127,127,255
52,32,127,127,255
53,32,127,127,255
54,32,127,127,255
55,32,127,127,255
56,32,127,127,255
57,32,127,127,255
58,32,127,127,255
59,32,127,127,255
60,32,127,127,255
61,32,127,127,255
62,32,127,127,255
63,32,127,127,255
64,32,127,127,255
65,32,127,127,255
66,32,127,127,255
67,32,127,127,255
68,32,127,127,255
69,32,127,127,255
70,32,127,127,255
71,32,127,127,255
72,32,127,127,255
73,32,127,127,255
74,32,127,127,255
75,32,127,127,255
76,32,127,127,255
77,32,127,127,255
78,32,127,127,255
79,32,127,127,255
80,32,127,127,255
81,32,127,127,255
82,32,127,127,255
83,32,127,127,255
84,32,127,127,255
85,32,127,127,255
86,32,127,127,255
87,32,127,127,255
88,32,127,127,255
89,32,127,127,255
90,32,127,127,255
91,32,127,127,255
92,32,127,127,255
93,32,127,127,255
94,32,127,127,255
95,32,127,127,255
96,32,127,127,255
97,32,127,127,255
98,32,127,127,255
99,32,127,127,255
100,32,127,127,255
101,32,127,127,255
102,32,127,127,255
103,32,127,127,255
104,32,127,127,255
105,32,127,127,255
106,32,127,127,255
107,32,127,127,255
108,32,127,127,255
109,32,127,127,255
110,32,127,127,255
111,32,127,127,255
112,32,127,127,255
113,32,127,127,255
114,32,127,127,255
115,32,127,127,255
116,32,127,127,255
117,32,127,127,255
118,32,127,127,255
119,32,127,127,255
0,33,127,127,255
1,33,127,127,255
2,33,127,127,255
3,33,127,127,255
4,33,127,127,255
5,33,127,127,255
6,33,127,127,255
7,33,127,127,255
8,33,127,127,255
9,33,127,127,255
10,33,127,127,255
11,33,127,127,255
12,33,127,127,255
13,33,127,127,255
14,33,127,127,255
15,33,127,127,255
16,33,127,127,255
17,33,127,127,255
18,33,127,127,255
19,33,127,127,255
20,33,127,127,255
21,33,127,127,255
22,33,127,127,255
23,33,127,127,255
24,33,127,127,255
25,33,127,127,255
26,33,127,127,255
27,33,127,127,255
28,33,127,127,255
29,33,127,127,255
30,33,127,127,255
31,33,127,127,255
32,33,127,127,255
33,33,127,127,255
34,33,127,127,255
35,33,127,127,255
36,33,127,127,255
37,33,127,127,255
38,33,127,127,255
39,33,127,127,255
40,33,127,127,255
41,33,127,127,255
42,33,127,127,255
43,33,127,127,255
44,33,127,127,255
45,33,127,127,255
46,33,127,127,255
47,33,127,127,255
48,33,127,127,255
49,33,127,127,255
50,33,127,127,255
51,33,127,127,255
52,33,127,127,255
53,33,127,127,255
54,33,127,127,255
55,33,127,127,255
56,33,127,127,255
57,33,127,127,255
58,33,127,127,255
59,33,127,127,255
60,33,127,127,255
61,33,127,127,255
62,33,127,127,255
63,33,127,127,255
64,33,127,127,255
65,33,127,127,255
66,33,127,127,255
67,33,127,127,255
68,33,127,127,255
69,33,127,127,255
70,33,127,127,255
71,33,127,127,255
72,33,127,127,255
73,33,127,127,255
74,33,127,127,255
75,33,127,127,255
76,33,127,127,255
77,33,127,127,255
78,33,127,127,255
79,33,127,127,255
80,33,127,127,255
81,33,127,127,255
82,33,127,127,255
83,33,127,127,255
84,33,127,127,255
85,33,127,127,255
86,33,127,127,255
87,33,127,127,255
88,33,127,127,255
89,33,127,127,255
90,33,127,127,255
91,33,127,127,255
92,33,127,127,255
93,33,127,127,255
94,33,127,127,255
95,33,127,127,255
96,33,127,127,255
97,33,127,127,255
98,33,127,127,255
99,33,127,127,255
100,33,127,127,255
101,33,127,127,255
102,33,127,127,255
103,33,127,127,255
104,33,127,127,255
105,33,127,127,255
106,33,127,127,255
107,33,127,127,255
108,33,127,127,255
109,33,127,127,255
110,33,127,127,255
111,33,127,127,255
112,33,127,127,255
113,33,127,127,255
114,33,127,127,255
115,33,127,127,255
116,33,127,127,255
117,33,127,127,255
118,33,127,127,255
119,33,127,127,255
0,34,127,127,255
1,34,127,127,255
2,34,127,127,255
3,34,127,127,255
4,34,127,127,255
5,34,127,127,255
6,34,127,127,255
7,34,127,127,255
8,34,127,127,255
9,34,127,127,255
10,34,127,127,255
11,34,127,127,255
12,34,127,127,255
13,34,127,127,255
14,34,127,127,255
15,34,127,127,255
16,34,127,127,255
17,34,127,127,255
18,34,127,127,255
19,34,127,127,255
20,34,127,127,255
21,34,127,127,255
22,34,127,127,255
23,34,127,127,255
24,34,127,127,255
25,34,127,127,255
26,34,127,127,255
27,34,127,127,255
28,34,127,127,255
29,34,127,127,255
30,34,127,127,255
31,34,127,127,255
32,34,127,127,255
33,34,127,127,255
34,34,127,127,255
35,34,127,127,255
36,34,127,127,255
37,34,127,127,255
38,34,127,127,255
39,34,127,127,255
40,34,127,127,255
41,34,127,127,255
42,34,127,127,255
43,34,127,127,255
44,34,127,127,255
45,34,127,127,255
46,34,127,127,255
47,34,127,127,255
48,34,127,127,255
49,34,127,127,255
50,34,127,127,255
51,34,127,127,255
52,34,127,127,255
53,34,127,127,255
54,34,127,127,255
55,34,127,127,255
56,34,127,127,255
57,34,127,127,255
58,34,127,127,255
59,34,127,127,255
60,34,127,127,255
61,34,127,127,255
62,34,127,127,255
63,34,127,127,255
64,34,127,127,255
65,34,127,127,255
66,34,127,127,255
67,34,127,127,255
68,34,127,127,255
69,34,127,127,255
70,34,127,127,255
71,34,127,127,255
72,34,127,127,255
73,34,127,127,255
74,34,127,127,255
75,34,127,127,255
76,34,127,127,255
77,34,127,127,255
78,34,127,127,255
79,34,127,127,255
80,34,127,127,255
81,34,127,127,255
82,34,127,127,255
83,34,127,127,255
84,34,127,127,255
85,34,127,127,255
86,34,127,127,255
87,34,127,127,255
88,34,127,127,255
89,34,127,127,255
90,34,127,127,255
91,34,127,127,255
92,34,127,127,255
93,34,127,127,255
94,34,127,127,255
95,34,127,127,255
96,34,127,127,255
97,34,127,127,255
98,34,127,127,255
99,34,127,127,255
100,34,127,127,255
101,34,127,127,255
102,34,127,127,255
103,34,127,127,255
104,34,127,127,255
105,34,127,127,255
106,34,127,127,255
107,34,127,127,255
108,34,127,127,255
109,34,127,127,255
110,34,127,127,255
111,34,127,127,255
112,34,127,127,255
113,34,127,127,255
114,34,127,127,255
115,34,127,127,255
116,34,127,127,255
117,34,127,127,255
118,34,127,127,255
119,34,127,127,255
0,35,127,127,255
1,35,127,127,255
2,35,127,127,255
3,35,127,127,255
4,35,127,127,255
5,35,127,127,255
6,35,127,127,255
7,35,127,127,255
8,35,127,127,255
9,35,127,127,255
10,35,127,127,255
11,35,127,127,255
12,35,127,127,255
13,35,127,127,255
14,35,127,127,255
15,35,127,127,255
16,35,127,127,255
17,35,127,127,255
18,35,127,127,255
19,35,127,127,255
20,35,127,127,255
21,35,127,127,255
22,35,127,127,255
23,35,127,127,255
24,35,127,127,255
25,35,127,127,255
26,35,127,127,255
27,35,127,127,255
28,35,127,127,255
29,35,127,127,255
30,35,127,127,255
31,35,127,127,255
32,35,127,127,255
33,35,127,127,255
34,35,127,127,255
35,35,127,127,255
36,35,127,127,255
37,35,127,127,255
38,35,127,127,255
39,35,127,127,255
40,35,127,127,255
41,35,127,127,255
42,35,127,127,255
43,35,127,127,255
44,35,127,127,255
45,35,127,127,255
46,35,127,127,255
47,35,127,127,255
48,35,127,127,255
49,35,127,127,255
50,35,127,127,255
51,35,127,127,255
52,35,127,127,255
53,35,127,127,255
54,35,127,127,255
55,35,127,127,255
56,35,127,127,255
57,35,127,127,255
58,35,127,127,255
59,35,127,127,255
60,35,127,127,255
61,35,127,127,255
62,35,127,127,255
63,35,127,127,255
64,35,127,127,255
65,35,127,127,255
66,35,127,127,255
67,35,127,127,255
68,35,127,127,255
69,35,127,127,255
70,35,127,127,255
71,35,127,127,255
72,35,127,127,255
73,35,127,127,255
74,35,127,127,255
75,35,127,127,255
76,35,127,127,255
77,35,127,127,255
78,35,127,127,255
79,35,127,127,255
80,35,127,127,255
81,35,127,127,255
82,35,127,127,255
83,35,127,127,255
84,35,127,127,255
85,35,127,127,255
86,35,127,127,255
87,35,127,127,255
88,35,127,127,255
89,35,127,127,255
90,35,127,127,255
91,35,127,127,255
92,35,127,127,255
93,35,127,127,255
94,35,127,127,255
95,35,127,127,255
96,35,127,127,255
97,35,127,127,255
98,35,127,127,255
99,35,127,127,255
100,35,127,127,255
101,35,127,127,255
102,35,127,127,255
103,35,127,127,255
104,35,127,127,255
105,35,127,127,255
106,35,127,127,255
107,35,127,127,255
108,35,127,127,255
109,35,127,127,255
110,35,127,127,255
111,35,127,127,255
112,35,127,127,255
113,35,127,127,255
114,35,127,127,255
115,35,127,127,255
116,35,127,127,255
117,35,127,127,255
118,35,127,127,255
119,35,127,127,255
0,36,127,127,255
1,36,127,127,255
2,36,127,127,255
3,36,127,127,255
4,36,127,127,255
5,36,127,127,255
6,36,127,127,255
7,36,127,127,255
8,36,127,127,255
9,36,127,127,255
10,36,127,127,255
11,36,127,127,255
12,36,127,127,255
13,36,127,127,255
14,36,127,127,255
15,36,127,127,255
16,36,127,127,255
17,36,127,127,255
18,36,127,127,255
19,36,127,127,255
20,36,127,127,255
21,36,127,127,255
22,36,127,127,255
23,36,127,127,255
24,36,127,127,255
25,36,127,127,255
26,36,127,127,255
27,36,127,127,255
28,36,127,127,255
29,36,127,127,255
30,36,127,127,255
31,36,127,127,255
32,36,127,127,255
33,36,127,127,255
34,36,127,127,255
35,36,127,127,255
36,36,127,127,255
37,36,127,127,255
38,36,127,127,255
39,36,127,127,255
40,36,127,127,255
41,36,127,127,255
42,36,127,127,255
43,36,127,127,255
44,36,127,127,255
45,36,127,127,255
46,36,127,127,255
47,36,127,127,255
48,36,127,127,255
49,36,127,127,255
50,36,127,127,255
51,36,127,127,255
52,36,127,127,255
53,36,127,127,255
54,36,127,127,255
55,36,127,127,255
56,36,127,127,255
57,36,127,127,255
58,36,127,127,255
59,36,127,127,255
60,36,127,127,255
61,36,127,127,255
62,36,127,127,255
63,36,127,127,255
64,36,127,127,255
65,36,127,127,255
66,36,127,127,255
67,36,127,127,255
68,36,127,127,255
69,36,127,127,255
70,36,127,127,255
71,36,127,127,255
72,36,127,127,255
73,36,127,127,255
74,36,127,127,255
75,36,127,127,255
76,36,127,127,255
77,36,127,127,255
78,36,127,127,255
79,36,127,127,255
80,36,127,127,255
81,36,127,127,255
82,36,127,127,255
83,36,127,127,255
84,36,127,127,255
85,36,127,127,255
86,36,127,127,255
87,36,127,127,255
88,36,127,127,255
89,36,127,127,255
90,36,127,127,255
91,36,127,127,255
92,36,127,127,255
93,36,127,127,255
94,36,127,127,255
95,36,127,127,255
96,36,127,127,255
97,36,127,127,255
98,36,127,127,255
99,36,127,127,255
100,36,127,127,255
101,36,127,127,255
102,36,127,127,255
103,36,127,127,255
104,36,127,127,255
105,36,127,127,255
106,36,127,127,255
107,36,127,127,255
108,36,127,127,255
109,36,127,127,255
110,36,127,127,255
111,36,127,127,255
112,36,127,127,255
113,36,127,127,255
114,36,127,127,255
115,36,127,127,255
116,36,127,127,255
117,36,127,127,255
118,36,127,127,255
119,36,127,127,255
0,37,127,127,255
1,37,127,127,255
2,37,127,127,255
3,37,127,127,255
4,37,127,127,255
5,37,127,127,255
6,37,127,127,255
7,37,127,127,255
8,37,127,127,255
9,37,127,127,255
10,37,127,127,255
11,37,127,127,255
12,37,127,127,255
13,37,127,127,255
14,37,127,127,255
15,37,127,127,255
16,37,127,127,255
17,37,127,127,255
18,37,127,127,255
19,37,127,127,255
20,37,127,127,255
21,37,127,127,255
22,37,127,127,255
23,37,127,127,255
24,37,127,127,255
25,37,127,127,255
26,37,127,127,255
27,37,127,127,255
28,37,127,127,255
29,37,127,127,255
30,37,127,127,255
31,37,127,127,255
32,37,127,127,255
33,37,127,127,255
34,37,127,127,255
35,37,127,127,255
36,37,127,127,255
37,37,127,127,255
38,37,127,127,255
39,37,127,127,255
40,37,127,127,255
41,37,127,127,255
42,37,127,127,255
43,37,127,127,255
44,37,127,127,255
45,37,127,127,255
46,37,127,127,255
47,37,127,127,255
48,37,127,127,255
49,37,127,127,255
50,37,127,127,255
51,37,127,127,255
52,37,127,127,255
53,37,127,127,255
54,37,127,127,255
55,37,127,127,255
56,37,127,127,255
57,37,127,127,255
58,37,127,127,255
59,37,127,127,255
60,37,127,127,255
61,37,127,127,255
62,37,127,127,255
63,37,127,127,255
64,37,127,127,255
65,37,127,127,255
66,37,127,127,255
67,37,127,127,255
68,37,127,127,255
69,37,127,127,255
70,37,127,127,255
71,37,127,127,255
72,37,127,127,255
73,37,127,127,255
74,37,127,127,255
75,37,127,127,255
76,37,127,127,255
77,37,127,127,255
78,37,127,127,255
79,37,127,127,255
80,37,127,127,255
81,37,127,127,255
82,37,127,127,255
83,37,127,127,255
84,37,127,127,255
85,37,127,127,255
86,37,127,127,255
87,37,127,127,255
88,37,127,127,255
89,37,127,127,255
90,37,127,127,255
91,37,127,127,255
92,37,127,127,255
93,37,127,127,255
94,37,127,127,255
95,37,127,127,255
96,37,127,127,255
97,37,127,127,255
98,37,127,127,255
99,37,127,127,255
100,37,127,127,255
101,37,127,127,255
102,37,127,127,255
103,37,127,127,255
104,37,127,127,255
105,37,127,127,255
106,37,127,127,255
107,37,127,127,255
108,37,127,127,255
109,37,127,127,255
110,37,127,127,255
111,37,127,127,255
112,37,127,127,255
113,37,127,127,255
114,37,127,127,255
115,37,127,127,255
116,37,127,127,255
117,37,127,127,255
118,37,127,127,255
119,37,127,127,255
0,38,127,127,255
1,38,127,127,255
2,38,127,127,255
3,38,127,127,255
4,38,127,127,255
5,38,127,127,255
6,38,127,127,255
7,38,127,127,255
8,38,127,127,255
9,38,127,127,255
10,38,127,127,255
11,38,127,127,255
12,38,127,127,255
13,38,127,127,255
14,38,127,127,255
15,38,127,127,255
16,38,127,127,255
17,38,127,127,255
18,38,127,127,255
19,38,127,127,255
20,38,127,127,255
21,38,127,127,255
22,38,127,127,255
23,38,127,127,255
24,38,127,127,255
25,38,127,127,255
26,38,127,127,255
27,38,127,127,255
28,38,127,127,255
29,38,127,127,255
30,38,127,127,255
31,38,127,127,255
32,38,127,127,255
33,38,127,127,255
34,38,127,127,255
35,38,127,127,255
36,38,127,127,255
37,38,127,127,255
38,38,127,127,255
39,38,127,127,255
40,38,127,127,255
41,38,127,127,255
42,38,127,127,255
43,38,127,127,255
44,38,127,127,255
45,38,127,127,255
46,38,127,127,255
47,38,127,127,255
48,38,127,127,255
49,38,127,127,255
50,38,127,127,255
51,38,127,127,255
52,38,127,127,255
53,38,127,127,255
54,38,127,127,255
55,38,127,127,255
56,38,127,127,255
57,38,127,127,255
58,38,127,127,255
59,38,127,127,255
60,38,127,127,255
61,38,127,127,255
62,38,127,127,255
63,38,127,127,255
64,38,127,127,255
65,38,127,127,255
66,38,127,127,255
67,38,127,127,255
68,38,127,127,255
69,38,127,127,255
70,38,127,127,255
71,38,127,127,255
72,38,127,127,255
73,38,127,127,255
74,38,127,127,255
75,38,127,127,255
76,38,127,127,255
77,38,127,127,255
78,38,127,127,255
79,38,127,127,255
80,38,127,127,255
81,38,127,127,255
82,38,127,127,255
83,38,127,127,255
84,38,127,127,255
85,38,127,127,255
86,38,127,127,255
87,38,127,127,255
88,38,127,127,255
89,38,127,127,255
90,38,127,127,255
91,38,127,127,255
92,38,127,127,255
93,38,127,127,255
94,38,127,127,255
95,38,127,127,255
96,38,127,127,255
97,38,127,127,255
98,38,127,127,255
99,38,127,127,255
100,38,127,127,255
101,38,127,127,255
102,38,127,127,255
103,38,127,127,255
104,38,127,127,255
105,38,127,127,255
106,38,127,127,255
107,38,127,127,255
108,38,127,127,255
109,38,127,127,255
110,38,127,127,255
111,38,127,127,255
112,38,127,127,255
113,38,127,127,255
114,38,127,127,255
115,38,127,127,255
116,38,127,127,255
117,38,127,127,255
118,38,127,127,255
119,38,127,127,255
0,39,127,127,255
1,39,127,127,255
2,39,127,127,255
3,39,127,127,255
4,39,127,127,255
5,39,127,127,255
6,39,127,127,255
7,39,127,127,255
8,39,127,127,255
9,39,127,127,255
10,39,127,127,255
11,39,127,127,255
12,39,127,127,255
13,39,127,127,255
14,39,127,127,255
15,39,127,127,255
16,39,127,127,255
17,39,127,127,255
18,39,127,127,255
19,39,127,127,255
20,39,127,127,255
21,39,127,127,255
22,39,127,127,255
23,39,127,127,255
24,39,127,127,255
25,39,127,127,255
26,39,127,127,255
27,39,127,127,255
28,39,127,127,255
29,39,127,127,255
30,39,127,127,255
31,39,127,127,255
32,39,127,127,255
33,39,127,127,255
34,39,127,127,255
35,39,127,127,255
36,39,127,127,255
37,39,127,127,255
38,39,127,127,255
39,39,127,127,255
40,39,127,127,255
41,39,127,127,255
42,39,127,127,255
43,39,127,127,255
44,39,127,127,255
45,39,127,127,255
46,39,127,127,255
47,39,127,127,255
48,39,127,127,255
49,39,127,127,255
50,39,127,127,255
51,39,127,127,255
52,39,127,127,255
53,39,127,127,255
54,39,127,127,255
55,39,127,127,255
56,39,127,127,255
57,39,127,127,255
58,39,127,127,255
59,39,127,246,172
60,39,127,127,255
61,39,127,127,255
62,39,127,127,255
63,39,127,127,255
64,39,127,127,255
65,39,127,127,255
66,39,127,127,255
67,39,127,127,255
68,39,127,127,255
69,39,127,127,255
70,39,127,127,255
71,39,127,127,255
72,39,127,127,255
73,39,127,127,255
74,39,127,127,255
75,39,127,127,255
76,39,127,127,255
77,39,127,127,255
78,39,127,127,255
79,39,127,127,255
80,39,127,127,255
81,39,127,127,255
82,39,127,127,255
83,39,127,127,255
84,39,127,127,255
85,39,127,127,255
86,39,127,127,255
87,39,127,127,255
88,39,127,127,255
89,39,127,127,255
90,39,127,127,255
91,39,127,127,255
92,39,127,127,255
93,39,127,127,255
94,39,127,127,255
95,39,127,127,255
96,39,127,127,255
97,39,127,127,255
98,39,127,127,255
99,39,127,127,255
100,39,127,127,255
101,39,127,127,255
